date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:04:35	26361/26361	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20May%202023%2018:30:25%20GMT	https://devsaidul.com/tf/assets/img/about/about-1.jpg	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/about/about-1.jpg	(from https://devsaidul.com/tf/index.html)
22:04:35	1347/1347	---M--	200	added ('OK')	image/png	date:Sat,%2013%20May%202023%2018:30:25%20GMT	https://devsaidul.com/tf/assets/img/about/play-btn.png	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/about/play-btn.png	(from https://devsaidul.com/tf/index.html)
22:04:35	39538/39538	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20May%202023%2018:30:25%20GMT	https://devsaidul.com/tf/assets/img/about/about-2.jpg	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/about/about-2.jpg	(from https://devsaidul.com/tf/index.html)
22:04:36	8516/8516	---M--	200	added ('OK')	image/png	date:Sat,%2013%20May%202023%2018:30:24%20GMT	https://devsaidul.com/tf/assets/img/about/shape-1.png	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/about/shape-1.png	(from https://devsaidul.com/tf/index.html)
22:04:36	5404/5404	---M--	200	added ('OK')	image/png	date:Sat,%2013%20May%202023%2018:30:24%20GMT	https://devsaidul.com/tf/assets/img/about/about-admin.png	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/about/about-admin.png	(from https://devsaidul.com/tf/index.html)
22:04:36	3964/3964	---M--	200	added ('OK')	image/png	date:Sat,%2013%20May%202023%2018:30:25%20GMT	https://devsaidul.com/tf/assets/img/about/signature.png	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/about/signature.png	(from https://devsaidul.com/tf/index.html)
22:04:36	31422/31422	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20May%202023%2018:30:24%20GMT	https://devsaidul.com/tf/assets/img/service/service-1.jpg	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/service/service-1.jpg	(from https://devsaidul.com/tf/index.html)
22:04:36	25911/25911	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20May%202023%2018:30:24%20GMT	https://devsaidul.com/tf/assets/img/service/service-2.jpg	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/service/service-2.jpg	(from https://devsaidul.com/tf/index.html)
22:04:37	24442/24442	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20May%202023%2018:30:24%20GMT	https://devsaidul.com/tf/assets/img/service/service-3.jpg	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/service/service-3.jpg	(from https://devsaidul.com/tf/index.html)
22:04:37	3002/3002	---M--	200	added ('OK')	image/png	date:Sat,%2013%20May%202023%2018:30:24%20GMT	https://devsaidul.com/tf/assets/img/choose/shape-1.png	C:/Users/Administrator/Desktop/webinarsafety/devsaidul.com/tf/assets/img/choose/shape-1.png	(from https://devsaidul.com/tf/index.html)
